1781834220000,62992.0,63003.4,62988.3,62994.6
1781834400000,62994.6,63024.1,62991.2,63024.0
1781834580000,63024.0,63088.0,63024.0,63087.9
1781834760000,63087.9,63087.9,62990.7,63002.7
1781834940000,63002.7,63030.0,62997.1,63014.2
1781835120000,63014.2,63020.4,62985.6,62995.2
1781835300000,62995.2,63043.3,62970.6,62970.6
1781835480000,62970.6,62974.7,62926.0,62963.7
1781835660000,62963.7,62974.3,62935.3,62935.3
1781835840000,62935.3,63007.5,62935.3,62991.4
1781836020000,62991.4,62991.4,62917.8,62923.4
1781836200000,62923.4,62940.0,62906.4,62919.9
1781836380000,62919.9,63000.1,62919.9,62963.5
1781836560000,62963.5,62970.0,62886.0,62903.5
1781836740000,62903.5,62909.4,62884.2,62899.6
1781836920000,62899.6,62923.5,62899.6,62912.1
1781837100000,62912.1,62923.0,62858.2,62923.0
1781837280000,62923.0,62930.0,62894.1,62894.2
1781837460000,62894.2,62968.9,62894.1,62946.6
1781837640000,62946.6,62968.9,62931.1,62968.8
